gameID,orig_gameID,repetition,acc_norm,rt_norm,bis,bis_baseline,version,trialNum,bis_relative,repetition_1
0066-9ca1584c-594c-4bc1-bb44-603c937663e1,9662-69da656f-884a-416f-a492-59c9f6a13a34,0,1.7047688371320402,-0.022203955520057165,1.7269727926520975,-0.45121298007140476,yoked,2,2.178185772723502,1
0066-9ca1584c-594c-4bc1-bb44-603c937663e1,9662-69da656f-884a-416f-a492-59c9f6a13a34,0,-0.5682562790440133,0.5813629169300508,-1.149619195974064,-0.45121298007140476,yoked,5,-0.6984062159026593,1
0066-9ca1584c-594c-4bc1-bb44-603c937663e1,9662-69da656f-884a-416f-a492-59c9f6a13a34,0,-0.5682562790440133,-0.0786785606580549,-0.4895777183859584,-0.45121298007140476,yoked,6,-0.03836473831455367,1
0066-9ca1584c-594c-4bc1-bb44-603c937663e1,9662-69da656f-884a-416f-a492-59c9f6a13a34,0,-0.5682562790440133,1.3243715195336743,-1.8926277985776876,-0.45121298007140476,yoked,7,-1.4414148185062827,1
0066-9ca1584c-594c-4bc1-bb44-603c937663e1,9662-69da656f-884a-416f-a492-59c9f6a13a34,1,-0.5682562790440133,0.12462591814319303,-0.6928821971872063,-0.45121298007140476,yoked,9,-0.24166921711580158,2
0066-9ca1584c-594c-4bc1-bb44-603c937663e1,9662-69da656f-884a-416f-a492-59c9f6a13a34,1,-0.5682562790440133,0.6870177672260273,-1.2552740462700407,-0.45121298007140476,yoked,10,-0.8040610661986359,2
0066-9ca1584c-594c-4bc1-bb44-603c937663e1,9662-69da656f-884a-416f-a492-59c9f6a13a34,1,-0.5682562790440133,-0.10726961107701338,-0.46098666796699994,-0.45121298007140476,yoked,11,-0.009773687895595184,2
0066-9ca1584c-594c-4bc1-bb44-603c937663e1,9662-69da656f-884a-416f-a492-59c9f6a13a34,1,-0.5682562790440133,-0.1319679929176115,-0.4362882861264018,-0.45121298007140476,yoked,12,0.014924693945002954,2
0066-9ca1584c-594c-4bc1-bb44-603c937663e1,9662-69da656f-884a-416f-a492-59c9f6a13a34,2,1.7047688371320402,-0.43525602479037867,2.1400248619224187,-0.45121298007140476,yoked,13,2.5912378419938236,3
0066-9ca1584c-594c-4bc1-bb44-603c937663e1,9662-69da656f-884a-416f-a492-59c9f6a13a34,2,-0.5682562790440133,-0.31875650091720725,-0.24949977812680607,-0.45121298007140476,yoked,14,0.20171320194459869,3
0066-9ca1584c-594c-4bc1-bb44-603c937663e1,9662-69da656f-884a-416f-a492-59c9f6a13a34,2,-0.5682562790440133,-0.6327195266260054,0.06446324758199207,-0.45121298007140476,yoked,16,0.5156762276533968,3
0066-9ca1584c-594c-4bc1-bb44-603c937663e1,9662-69da656f-884a-416f-a492-59c9f6a13a34,2,-0.5682562790440133,1.7032639708437527,-2.2715202498877662,-0.45121298007140476,yoked,17,-1.8203072698163614,3
0066-9ca1584c-594c-4bc1-bb44-603c937663e1,9662-69da656f-884a-416f-a492-59c9f6a13a34,3,-0.5682562790440133,-0.5360477298183425,-0.032208549225670846,-0.45121298007140476,yoked,18,0.4190044308457339,4
