,trialNum,drawDuration,repetition,gameID,target,condition,generalization,outcome,bis
153,34,0.6078874314948353,7,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_04,control,within,0.4999987500031249,-0.10788868149171038
154,35,0.6860824410590297,7,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_02,control,within,-1.9999950000125002,-2.68607744107153
155,36,-1.3154806608991807,7,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_06,repeated,within,0.4999987500031249,1.8154794109023056
156,37,-0.39289411948426994,7,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_07,repeated,within,0.4999987500031249,0.8928928694873948
157,38,-1.3552942371974337,7,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_00,repeated,within,0.4999987500031249,1.8552929872005586
158,39,0.309142394954707,7,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_05,control,within,0.4999987500031249,0.19085635504841786
159,40,-0.6618505809523237,7,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_03,repeated,within,0.4999987500031249,1.1618493309554485
160,1,3.22883442964951,0,0647-0ece0513-aa05-4676-bb63-3845126ce2c1,dining_04,repeated,between,-2.6457433110887805,-5.874577740738291
161,2,2.056410151021984,0,0647-0ece0513-aa05-4676-bb63-3845126ce2c1,dining_07,repeated,between,-2.6457433110887805,-4.702153462110765
162,3,0.6999852272817964,0,0647-0ece0513-aa05-4676-bb63-3845126ce2c1,waiting_01,control,between,0.37796333015554007,-0.3220218971262563
163,4,0.37450509454049213,0,0647-0ece0513-aa05-4676-bb63-3845126ce2c1,dining_06,repeated,between,0.37796333015554007,0.003458235615047933
164,5,1.9609308246715063,0,0647-0ece0513-aa05-4676-bb63-3845126ce2c1,waiting_05,control,between,0.37796333015554007,-1.5829674945159662
165,6,-0.7859359487960829,0,0647-0ece0513-aa05-4676-bb63-3845126ce2c1,waiting_02,control,between,0.37796333015554007,1.163899278951623
166,7,-0.775112381436515,0,0647-0ece0513-aa05-4676-bb63-3845126ce2c1,dining_03,repeated,between,0.37796333015554007,1.153075711592055
167,8,-0.5659855978105693,0,0647-0ece0513-aa05-4676-bb63-3845126ce2c1,waiting_00,control,between,0.37796333015554007,0.9439489279661094
168,9,0.13136138492733213,1,0647-0ece0513-aa05-4676-bb63-3845126ce2c1,dining_06,repeated,between,0.37796333015554007,0.24660194522820794
169,10,-0.6792464991089098,1,0647-0ece0513-aa05-4676-bb63-3845126ce2c1,dining_03,repeated,between,0.37796333015554007,1.0572098292644498
170,11,-0.47785083502551345,1,0647-0ece0513-aa05-4676-bb63-3845126ce2c1,dining_04,repeated,between,-2.6457433110887805,-2.167892476063267
171,12,0.8433974947960767,1,0647-0ece0513-aa05-4676-bb63-3845126ce2c1,dining_07,repeated,between,0.37796333015554007,-0.46543416464053666
172,13,1.3006932157378384,2,0647-0ece0513-aa05-4676-bb63-3845126ce2c1,dining_06,repeated,between,-2.6457433110887805,-3.946436526826619
173,14,-1.014777087255528,2,0647-0ece0513-aa05-4676-bb63-3845126ce2c1,dining_03,repeated,between,0.37796333015554007,1.392740417411068
174,15,0.1758153222969875,2,0647-0ece0513-aa05-4676-bb63-3845126ce2c1,dining_04,repeated,between,0.37796333015554007,0.20214800785855258
175,16,0.7548761760338932,2,0647-0ece0513-aa05-4676-bb63-3845126ce2c1,dining_07,repeated,between,0.37796333015554007,-0.37691284587835316
176,17,-1.2443913376692275,3,0647-0ece0513-aa05-4676-bb63-3845126ce2c1,dining_03,repeated,between,0.37796333015554007,1.6223546678247676
177,18,0.12053781756776395,3,0647-0ece0513-aa05-4676-bb63-3845126ce2c1,dining_06,repeated,between,0.37796333015554007,0.25742551258777613
178,19,0.4321019351324804,3,0647-0ece0513-aa05-4676-bb63-3845126ce2c1,dining_04,repeated,between,0.37796333015554007,-0.05413860497694034
179,20,-0.01668955431247713,3,0647-0ece0513-aa05-4676-bb63-3845126ce2c1,dining_07,repeated,between,0.37796333015554007,0.3946528844680172
180,21,0.2956476752064941,4,0647-0ece0513-aa05-4676-bb63-3845126ce2c1,dining_06,repeated,between,0.37796333015554007,0.08231565494904597
