,trialNum,drawDuration,repetition,gameID,condition,target,generalization,outcome,bis_score
423,28,-0.982361325881112,5,4395-6cdb78e3-0c3f-4526-9670-8e4c1dcbc542,repeated,dining_04,within,0.0,0.982361325881112
424,29,-0.20227012373771017,6,4395-6cdb78e3-0c3f-4526-9670-8e4c1dcbc542,repeated,dining_04,within,0.0,0.20227012373771017
425,30,-1.1892952841827098,6,4395-6cdb78e3-0c3f-4526-9670-8e4c1dcbc542,repeated,dining_00,within,0.0,1.1892952841827098
426,31,-0.23284814612292487,6,4395-6cdb78e3-0c3f-4526-9670-8e4c1dcbc542,repeated,dining_06,within,0.0,0.23284814612292487
427,32,0.6918359799137936,6,4395-6cdb78e3-0c3f-4526-9670-8e4c1dcbc542,repeated,dining_01,within,0.0,-0.6918359799137936
428,33,-0.7512494647339522,7,4395-6cdb78e3-0c3f-4526-9670-8e4c1dcbc542,repeated,dining_06,within,0.0,0.7512494647339522
429,35,-0.6941235602274719,7,4395-6cdb78e3-0c3f-4526-9670-8e4c1dcbc542,repeated,dining_04,within,0.0,0.6941235602274719
430,36,-0.601441636995614,7,4395-6cdb78e3-0c3f-4526-9670-8e4c1dcbc542,repeated,dining_01,within,0.0,0.601441636995614
431,40,-1.3485846114213182,7,4395-6cdb78e3-0c3f-4526-9670-8e4c1dcbc542,repeated,dining_00,within,0.0,1.3485846114213182
432,2,-0.04061059116661878,0,4395-6cdb78e3-0c3f-4526-9670-8e4c1dcbc542,control,dining_02,within,0.0,0.04061059116661878
433,4,1.5646091052890534,0,4395-6cdb78e3-0c3f-4526-9670-8e4c1dcbc542,control,dining_07,within,0.0,-1.5646091052890534
434,5,0.608398874734127,0,4395-6cdb78e3-0c3f-4526-9670-8e4c1dcbc542,control,dining_03,within,-1.1841784928346741,-1.7925773675688013
435,6,0.8113029188285551,0,4395-6cdb78e3-0c3f-4526-9670-8e4c1dcbc542,control,dining_05,within,0.0,-0.8113029188285551
436,34,1.647571943345444,7,4395-6cdb78e3-0c3f-4526-9670-8e4c1dcbc542,control,dining_07,within,-1.1841784928346741,-2.8317504361801182
437,37,-1.4678145298028313,7,4395-6cdb78e3-0c3f-4526-9670-8e4c1dcbc542,control,dining_02,within,0.0,1.4678145298028313
438,38,-0.006002880631013839,7,4395-6cdb78e3-0c3f-4526-9670-8e4c1dcbc542,control,dining_03,within,-1.1841784928346741,-1.1781756122036604
439,39,-1.1629840835095235,7,4395-6cdb78e3-0c3f-4526-9670-8e4c1dcbc542,control,dining_05,within,0.0,1.1629840835095235
440,1,-0.20014420869448288,0,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,repeated,dining_02,within,0.0,0.20014420869448288
441,2,0.6665722363779653,0,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,repeated,dining_07,within,0.0,-0.6665722363779653
442,5,1.9846546316047669,0,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,repeated,dining_04,within,-1.066382335949456,-3.051036967554223
443,8,-0.023771549924053625,0,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,repeated,dining_01,within,0.0,0.023771549924053625
444,9,-0.9648742152560591,1,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,repeated,dining_02,within,0.0,0.9648742152560591
445,10,-0.3879608643129721,1,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,repeated,dining_04,within,0.0,0.3879608643129721
446,11,0.6174302825902368,1,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,repeated,dining_07,within,0.0,-0.6174302825902368
447,12,0.1152397164466337,1,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,repeated,dining_01,within,0.0,-0.1152397164466337
448,13,0.6325768103737118,2,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,repeated,dining_04,within,0.0,-0.6325768103737118
449,14,-1.2307795418204648,2,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,repeated,dining_02,within,0.0,1.2307795418204648
450,15,1.218241481347335,2,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,repeated,dining_01,within,0.0,-1.218241481347335
451,16,-0.22808115198383558,2,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,repeated,dining_07,within,0.0,0.22808115198383558
452,17,1.278154463401382,3,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,repeated,dining_04,within,0.0,-1.278154463401382
453,18,-0.7275790413099148,3,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,repeated,dining_07,within,0.0,0.7275790413099148
454,19,-0.9554497661456699,3,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,repeated,dining_02,within,0.0,0.9554497661456699
455,20,-0.16547549311226478,3,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,repeated,dining_01,within,0.0,0.16547549311226478
456,21,-0.7955700538165333,4,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,repeated,dining_07,within,0.0,0.7955700538165333
457,22,-1.1994767123846795,4,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,repeated,dining_02,within,0.0,1.1994767123846795
458,23,-0.24928616248221133,4,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,repeated,dining_01,within,0.0,0.24928616248221133
459,24,0.9994588015801541,4,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,repeated,dining_04,within,0.0,-0.9994588015801541
460,25,-0.3246820763615483,5,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,repeated,dining_01,within,0.0,0.3246820763615483
461,26,-0.7598916446145356,5,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,repeated,dining_07,within,0.0,0.7598916446145356
462,27,-0.6760809752445891,5,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,repeated,dining_04,within,-1.066382335949456,-0.3903013607048669
463,28,-1.306848584779655,5,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,repeated,dining_02,within,0.0,1.306848584779655
464,29,0.4558677475614676,6,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,repeated,dining_01,within,0.0,-0.4558677475614676
465,30,-1.320648774154368,6,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,repeated,dining_07,within,0.0,1.320648774154368
466,31,-1.6363691835863552,6,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,repeated,dining_02,within,0.0,1.6363691835863552
467,32,1.0546592380827833,6,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,repeated,dining_04,within,0.0,-1.0546592380827833
468,35,0.4255746919945176,7,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,repeated,dining_01,within,0.0,-0.4255746919945176
469,36,-0.3674288223963379,7,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,repeated,dining_04,within,0.0,0.3674288223963379
470,37,-1.0382505813977252,7,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,repeated,dining_07,within,0.0,1.0382505813977252
471,38,-1.5993444359755957,7,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,repeated,dining_02,within,0.0,1.5993444359755957
472,3,2.139148829800744,0,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,control,dining_06,within,0.0,-2.139148829800744
473,4,1.568293961572558,0,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,control,dining_05,within,0.0,-1.568293961572558
474,6,0.26704123782508715,0,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,control,dining_00,within,0.0,-0.26704123782508715
475,7,1.4413999816278953,0,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,control,dining_03,within,0.0,-1.4413999816278953
476,33,0.763509885793716,7,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,control,dining_00,within,0.0,-0.763509885793716
477,34,1.2323781550129187,7,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,control,dining_05,within,-1.066382335949456,-2.2987604909623744
478,39,0.06037568398581946,7,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,control,dining_06,within,0.0,-0.06037568398581946
479,40,-0.7625843214320595,7,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,control,dining_03,within,0.0,0.7625843214320595
480,2,-0.18904796772798435,0,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,repeated,dining_02,within,0.0,0.18904796772798435
481,3,0.8221970148698571,0,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,repeated,dining_04,within,-1.146607299425631,-1.9688043142954883
482,4,-0.3473832669117201,0,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,repeated,dining_07,within,0.0,0.3473832669117201
483,5,0.2088399016276126,0,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,repeated,dining_06,within,0.0,-0.2088399016276126
484,9,0.2124267696131952,1,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,repeated,dining_07,within,0.0,-0.2124267696131952
485,10,-0.37044184358306903,1,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,repeated,dining_02,within,0.0,0.37044184358306903
486,11,-1.1426466002738496,1,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,repeated,dining_04,within,0.0,1.1426466002738496
487,12,0.6018599659802961,1,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,repeated,dining_06,within,0.0,-0.6018599659802961
488,13,-1.252558967857296,2,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,repeated,dining_02,within,0.0,1.252558967857296
489,14,-1.1306049371312428,2,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,repeated,dining_04,within,0.0,1.1306049371312428
490,15,-0.35788768346500177,2,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,repeated,dining_06,within,0.0,0.35788768346500177
491,16,-0.09527653662179172,2,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,repeated,dining_07,within,0.0,0.09527653662179172
492,17,0.09790269280390546,3,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,repeated,dining_06,within,0.0,-0.09790269280390546
493,18,-0.13601338798611562,3,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,repeated,dining_07,within,0.0,0.13601338798611562
494,19,-0.5233967186199028,3,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,repeated,dining_02,within,0.0,0.5233967186199028
495,20,-0.5026440729168057,3,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,repeated,dining_04,within,0.0,0.5026440729168057
496,21,-0.27538935329101744,4,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,repeated,dining_04,within,0.0,0.27538935329101744
497,22,-0.936656992784487,4,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,repeated,dining_06,within,0.0,0.936656992784487
498,23,-0.9217970849509602,4,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,repeated,dining_02,within,0.0,0.9217970849509602
499,24,-0.903862622854519,4,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,repeated,dining_07,within,-1.146607299425631,-0.2427446765711121
500,25,-0.8482659247409324,5,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,repeated,dining_02,within,0.0,0.8482659247409324
501,26,-0.6886496274556017,5,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,repeated,dining_07,within,-1.146607299425631,-0.45795767197002946
502,27,-0.0027862868699862,5,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,repeated,dining_06,within,0.0,0.0027862868699862
503,28,-0.5748941739409745,5,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,repeated,dining_04,within,0.0,0.5748941739409745
504,29,-0.7004351031947423,6,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,repeated,dining_04,within,0.0,0.7004351031947423
505,30,0.22831148814485078,6,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,repeated,dining_06,within,0.0,-0.22831148814485078
506,31,0.062033890779551265,6,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,repeated,dining_02,within,0.0,-0.062033890779551265
507,32,-0.34533364551546264,6,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,repeated,dining_07,within,0.0,0.34533364551546264
508,34,-0.21697447157077482,7,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,repeated,dining_07,within,0.0,0.21697447157077482
509,35,1.2887481172640403,7,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,repeated,dining_06,within,0.0,-1.2887481172640403
510,36,-0.9574096995718482,7,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,repeated,dining_04,within,0.0,0.9574096995718482
511,37,-0.7211878099821035,7,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,repeated,dining_02,within,0.0,0.7211878099821035
512,1,3.099611649625068,0,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,control,dining_03,within,-1.146607299425631,-4.246218949050699
513,6,2.059928154883088,0,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,control,dining_01,within,-1.146607299425631,-3.2065354543087192
514,7,2.110400616253239,0,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,control,dining_00,within,-1.146607299425631,-3.2570079156788703
515,8,2.3983760263989935,0,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,control,dining_05,within,-1.146607299425631,-3.5449833258246244
516,33,1.1329749364520225,7,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,control,dining_05,within,0.0,-1.1329749364520225
517,38,0.4711948610673565,7,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,control,dining_01,within,0.0,-0.4711948610673565
518,39,-0.37197909017239417,7,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,control,dining_00,within,0.0,0.37197909017239417
519,40,-0.2812821522448518,7,7360-1ccf92da-d46d-4315-8c81-6620388ee62f,control,dining_03,within,-1.146607299425631,-0.8653251471807792
520,1,-0.3109567404345945,0,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,repeated,dining_03,within,0.0,0.3109567404345945
521,2,1.2832499506015413,0,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,repeated,dining_01,within,0.0,-1.2832499506015413
522,3,-1.3866260087228954,0,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,repeated,dining_07,within,0.0,1.3866260087228954
523,7,-0.8375445540142873,0,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,repeated,dining_02,within,0.0,0.8375445540142873
524,9,0.33685994343310155,1,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,repeated,dining_03,within,0.0,-0.33685994343310155
525,10,-0.5432330993892884,1,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,repeated,dining_02,within,0.0,0.5432330993892884
526,11,-0.2868056243906037,1,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,repeated,dining_01,within,-1.0810810810810814,-0.7942754566904777
527,12,0.5492472808258796,1,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,repeated,dining_07,within,0.0,-0.5492472808258796
528,13,2.129484011633007,2,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,repeated,dining_03,within,0.0,-2.129484011633007
529,14,0.37474392305941573,2,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,repeated,dining_01,within,0.0,-0.37474392305941573
530,15,2.244320078907393,2,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,repeated,dining_07,within,0.0,-2.244320078907393
531,16,-0.936516541110565,2,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,repeated,dining_02,within,0.0,0.936516541110565
532,17,-0.6673032907298984,3,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,repeated,dining_01,within,0.0,0.6673032907298984
533,18,-0.534472378294279,3,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,repeated,dining_03,within,0.0,0.534472378294279
534,19,-0.8335193303725671,3,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,repeated,dining_02,within,0.0,0.8335193303725671
535,20,-0.30243277727677476,3,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,repeated,dining_07,within,0.0,0.30243277727677476
536,21,0.1275507979332849,4,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,repeated,dining_07,within,0.0,-0.1275507979332849
537,22,-0.6199482032938406,4,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,repeated,dining_03,within,-1.0810810810810814,-0.46113287778724077
538,23,-0.9876599813479882,4,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,repeated,dining_02,within,0.0,0.9876599813479882
539,24,-0.28017595053663175,4,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,repeated,dining_01,within,0.0,0.28017595053663175
540,25,-0.7982399138616698,5,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,repeated,dining_02,within,0.0,0.7982399138616698
541,26,-0.09454429230326138,5,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,repeated,dining_07,within,0.0,0.09454429230326138
542,27,0.19147995710110743,5,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,repeated,dining_01,within,0.0,-0.19147995710110743
543,28,-0.1724432987969271,5,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,repeated,dining_03,within,0.0,0.1724432987969271
544,29,-0.34884072006090866,6,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,repeated,dining_07,within,0.0,0.34884072006090866
545,30,-0.8924763470530758,6,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,repeated,dining_02,within,0.0,0.8924763470530758
546,31,-0.45633661386342356,6,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,repeated,dining_01,within,0.0,0.45633661386342356
547,32,-0.27141534234478737,6,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,repeated,dining_03,within,0.0,0.27141534234478737
548,33,0.014845777899936224,7,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,repeated,dining_01,within,0.0,-0.014845777899936224
549,36,0.7592668130404305,7,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,repeated,dining_07,within,-1.0810810810810814,-1.840347894121512
550,39,-0.06636806552071549,7,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,repeated,dining_03,within,0.0,0.06636806552071549
551,40,-1.0331207794801982,7,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,repeated,dining_02,within,0.0,1.0331207794801982
552,4,3.319279242738873,0,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,control,dining_00,within,-1.0810810810810814,-4.400360323819954
553,5,0.022185838468642367,0,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,control,dining_05,within,0.0,-0.022185838468642367
554,6,0.15312246160041393,0,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,control,dining_06,within,0.0,-0.15312246160041393
555,8,2.418823210867527,0,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,control,dining_04,within,0.0,-2.418823210867527
556,34,-0.48451284064596944,7,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,control,dining_00,within,0.0,0.48451284064596944
557,35,-0.6175805110187784,7,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,control,dining_04,within,0.0,0.6175805110187784
558,37,-0.3940647602559289,7,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,control,dining_05,within,0.0,0.3940647602559289
559,38,0.23267899946073772,7,8103-96ba70c4-9236-4e40-bc20-24712d13bf3d,control,dining_06,within,0.0,-0.23267899946073772
560,1,2.1367251406827514,0,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,repeated,dining_00,within,0.0,-2.1367251406827514
561,4,1.3601962047905887,0,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,repeated,dining_06,within,0.0,-1.3601962047905887
562,5,1.9574366784422554,0,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,repeated,dining_05,within,0.0,-1.9574366784422554
563,6,1.284134376856328,0,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,repeated,dining_03,within,0.0,-1.284134376856328
564,9,-0.23283242200444673,1,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,repeated,dining_03,within,0.0,0.23283242200444673
565,10,-0.13232226833540858,1,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,repeated,dining_06,within,0.0,0.13232226833540858
566,11,-0.36283600550176076,1,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,repeated,dining_05,within,0.0,0.36283600550176076
567,12,0.0555036780439419,1,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,repeated,dining_00,within,0.0,-0.0555036780439419
568,13,-0.8199828725154822,2,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,repeated,dining_03,within,0.0,0.8199828725154822
569,14,-0.6449632448675957,2,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,repeated,dining_05,within,0.0,0.6449632448675957
570,15,1.0431429444148126,2,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,repeated,dining_00,within,0.0,-1.0431429444148126
571,16,-0.5141835769157581,2,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,repeated,dining_06,within,0.0,0.5141835769157581
572,17,0.8968401070015836,3,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,repeated,dining_00,within,0.0,-0.8968401070015836
573,18,-0.7388763105804534,3,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,repeated,dining_06,within,0.0,0.7388763105804534
574,19,-0.6860986816991852,3,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,repeated,dining_05,within,0.0,0.6860986816991852
575,20,-0.6643668366016051,3,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,repeated,dining_03,within,0.0,0.6643668366016051
576,21,-0.7237415534390537,4,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,repeated,dining_05,within,0.0,0.7237415534390537
577,22,-1.054765444274444,4,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,repeated,dining_03,within,0.0,1.054765444274444
578,23,-0.07372363595248359,4,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,repeated,dining_00,within,0.0,0.07372363595248359
579,24,-0.6767849280594423,4,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,repeated,dining_06,within,0.0,0.6767849280594423
580,25,-0.3663287556398468,5,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,repeated,dining_00,within,0.0,0.3663287556398468
581,26,-1.005480565531262,5,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,repeated,dining_03,within,0.0,1.005480565531262
582,27,-0.5999470156706583,5,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,repeated,dining_05,within,0.0,0.5999470156706583
583,28,-0.8913878236298712,5,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,repeated,dining_06,within,0.0,0.8913878236298712
584,29,-1.0210033648999235,6,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,repeated,dining_03,within,0.0,1.0210033648999235
585,30,-0.015901273070447117,6,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,repeated,dining_00,within,0.0,0.015901273070447117
586,31,-1.1350961068013141,6,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,repeated,dining_06,within,0.0,1.1350961068013141
587,32,-0.09623175055095229,6,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,repeated,dining_05,within,0.0,0.09623175055095229
588,35,0.2642857551590788,7,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,repeated,dining_00,within,0.0,-0.2642857551590788
589,38,-1.0935726277424627,7,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,repeated,dining_05,within,0.0,1.0935726277424627
590,39,-1.4618513480904596,7,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,repeated,dining_03,within,0.0,1.4618513480904596
591,40,-1.0927963582415743,7,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,repeated,dining_06,within,0.0,1.0927963582415743
592,2,1.8130742372117004,0,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,control,dining_04,within,0.0,-1.8130742372117004
593,3,0.7947777844234982,0,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,control,dining_07,within,0.0,-0.7947777844234982
594,7,2.265952639725542,0,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,control,dining_02,within,0.0,-2.265952639725542
595,8,1.059053600964371,0,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,control,dining_01,within,0.0,-1.059053600964371
596,33,0.5215764415165093,7,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,control,dining_04,within,-1.0386982880091549,-1.560274729525664
597,34,0.29571921107729876,7,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,control,dining_01,within,0.0,-0.29571921107729876
598,36,-0.615081772812058,7,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,control,dining_07,within,0.0,0.615081772812058
599,37,0.9717379933004235,7,4432-efb565d2-4b2c-4d55-af90-3a8c7d06477d,control,dining_02,within,0.0,-0.9717379933004235
600,1,-0.793753098895507,0,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,repeated,dining_02,within,0.0,0.793753098895507
601,2,1.9212607429722366,0,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,repeated,dining_03,within,0.0,-1.9212607429722366
602,5,-0.5972435070959287,0,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,repeated,dining_00,within,0.0,0.5972435070959287
603,7,1.609368038176959,0,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,repeated,dining_07,within,-1.1123993563102992,-2.7217673944872582
604,9,1.3133853057166014,1,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,repeated,dining_00,within,0.0,-1.3133853057166014
605,10,0.3103410506520789,1,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,repeated,dining_07,within,0.0,-0.3103410506520789
606,11,-0.635656838902126,1,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,repeated,dining_03,within,0.0,0.635656838902126
607,12,-0.5059403707007849,1,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,repeated,dining_02,within,0.0,0.5059403707007849
608,13,-0.4097639919546872,2,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,repeated,dining_07,within,-1.1123993563102992,-0.702635364355612
609,14,-0.754193186156382,2,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,repeated,dining_02,within,0.0,0.754193186156382
610,15,1.725897732105586,2,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,repeated,dining_00,within,0.0,-1.725897732105586
611,16,-0.7996297362557785,2,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,repeated,dining_03,within,0.0,0.7996297362557785
612,17,-1.0510358543164353,3,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,repeated,dining_07,within,0.0,1.0510358543164353
613,18,-0.700729954407966,3,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,repeated,dining_03,within,0.0,0.700729954407966
614,19,0.5501372166088087,3,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,repeated,dining_00,within,0.0,-0.5501372166088087
615,20,-0.028928119272424176,3,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,repeated,dining_02,within,0.0,0.028928119272424176
616,21,-0.4794238412712552,4,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,repeated,dining_07,within,0.0,0.4794238412712552
617,22,-1.1208390262496193,4,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,repeated,dining_03,within,0.0,1.1208390262496193
618,23,-0.2601243814601735,4,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,repeated,dining_00,within,0.0,0.2601243814601735
619,24,-1.189065512707022,4,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,repeated,dining_02,within,0.0,1.189065512707022
