,trialNum,numStrokes,repetition,gameID,condition,target,generalization,outcome,bis_score
2086,11,0.0124620872479016,1,5892-835639bc-f58d-4232-b93b-1a54fc5f89a4,repeated,waiting_04,between,-1.204404127319356,-1.2168662145672575
2087,12,-0.4860214026681642,1,5892-835639bc-f58d-4232-b93b-1a54fc5f89a4,repeated,waiting_03,between,0.0,0.4860214026681642
2088,13,0.7601873221220002,2,5892-835639bc-f58d-4232-b93b-1a54fc5f89a4,repeated,waiting_04,between,-1.204404127319356,-1.964591449441356
2089,14,-0.4860214026681642,2,5892-835639bc-f58d-4232-b93b-1a54fc5f89a4,repeated,waiting_01,between,0.0,0.4860214026681642
2090,15,-0.735263147626197,2,5892-835639bc-f58d-4232-b93b-1a54fc5f89a4,repeated,waiting_07,between,0.0,0.735263147626197
2091,16,-0.4860214026681642,2,5892-835639bc-f58d-4232-b93b-1a54fc5f89a4,repeated,waiting_03,between,0.0,0.4860214026681642
2092,17,0.5109455771639674,3,5892-835639bc-f58d-4232-b93b-1a54fc5f89a4,repeated,waiting_04,between,0.0,-0.5109455771639674
2093,18,-0.4860214026681642,3,5892-835639bc-f58d-4232-b93b-1a54fc5f89a4,repeated,waiting_01,between,0.0,0.4860214026681642
2094,19,-0.735263147626197,3,5892-835639bc-f58d-4232-b93b-1a54fc5f89a4,repeated,waiting_07,between,0.0,0.735263147626197
2095,20,-0.4860214026681642,3,5892-835639bc-f58d-4232-b93b-1a54fc5f89a4,repeated,waiting_03,between,0.0,0.4860214026681642
2096,21,-0.4860214026681642,4,5892-835639bc-f58d-4232-b93b-1a54fc5f89a4,repeated,waiting_01,between,0.0,0.4860214026681642
2097,22,0.0124620872479016,4,5892-835639bc-f58d-4232-b93b-1a54fc5f89a4,repeated,waiting_04,between,-1.204404127319356,-1.2168662145672575
2098,23,-0.2367796577101313,4,5892-835639bc-f58d-4232-b93b-1a54fc5f89a4,repeated,waiting_07,between,0.0,0.2367796577101313
2099,24,-0.2367796577101313,4,5892-835639bc-f58d-4232-b93b-1a54fc5f89a4,repeated,waiting_03,between,0.0,0.2367796577101313
2100,25,-0.4860214026681642,5,5892-835639bc-f58d-4232-b93b-1a54fc5f89a4,repeated,waiting_01,between,0.0,0.4860214026681642
2101,26,-0.735263147626197,5,5892-835639bc-f58d-4232-b93b-1a54fc5f89a4,repeated,waiting_07,between,0.0,0.735263147626197
2102,27,-0.2367796577101313,5,5892-835639bc-f58d-4232-b93b-1a54fc5f89a4,repeated,waiting_04,between,0.0,0.2367796577101313
2103,28,-0.2367796577101313,5,5892-835639bc-f58d-4232-b93b-1a54fc5f89a4,repeated,waiting_03,between,0.0,0.2367796577101313
2104,29,-0.2367796577101313,6,5892-835639bc-f58d-4232-b93b-1a54fc5f89a4,repeated,waiting_03,between,0.0,0.2367796577101313
2105,30,-0.2367796577101313,6,5892-835639bc-f58d-4232-b93b-1a54fc5f89a4,repeated,waiting_04,between,-1.204404127319356,-0.9676244696092247
2106,31,-0.735263147626197,6,5892-835639bc-f58d-4232-b93b-1a54fc5f89a4,repeated,waiting_07,between,0.0,0.735263147626197
2107,32,-0.4860214026681642,6,5892-835639bc-f58d-4232-b93b-1a54fc5f89a4,repeated,waiting_01,between,0.0,0.4860214026681642
2108,35,-0.735263147626197,7,5892-835639bc-f58d-4232-b93b-1a54fc5f89a4,repeated,waiting_07,between,0.0,0.735263147626197
2109,37,-0.2367796577101313,7,5892-835639bc-f58d-4232-b93b-1a54fc5f89a4,repeated,waiting_04,between,-1.204404127319356,-0.9676244696092247
2110,38,-0.2367796577101313,7,5892-835639bc-f58d-4232-b93b-1a54fc5f89a4,repeated,waiting_03,between,0.0,0.2367796577101313
2111,40,-0.4860214026681642,7,5892-835639bc-f58d-4232-b93b-1a54fc5f89a4,repeated,waiting_01,between,0.0,0.4860214026681642
2112,3,1.507912556996099,0,5892-835639bc-f58d-4232-b93b-1a54fc5f89a4,control,dining_05,between,0.0,-1.507912556996099
2113,4,-0.2367796577101313,0,5892-835639bc-f58d-4232-b93b-1a54fc5f89a4,control,dining_02,between,0.0,0.2367796577101313
2114,6,1.0094290670800332,0,5892-835639bc-f58d-4232-b93b-1a54fc5f89a4,control,dining_06,between,-1.204404127319356,-2.213833194399389
2115,8,1.0094290670800332,0,5892-835639bc-f58d-4232-b93b-1a54fc5f89a4,control,dining_00,between,-1.204404127319356,-2.213833194399389
2116,33,1.507912556996099,7,5892-835639bc-f58d-4232-b93b-1a54fc5f89a4,control,dining_05,between,-1.204404127319356,-2.712316684315455
2117,34,-0.2367796577101313,7,5892-835639bc-f58d-4232-b93b-1a54fc5f89a4,control,dining_06,between,0.0,0.2367796577101313
2118,36,4.99729698640856,7,5892-835639bc-f58d-4232-b93b-1a54fc5f89a4,control,dining_00,between,-1.204404127319356,-6.201701113727916
2119,39,0.26170383220593446,7,5892-835639bc-f58d-4232-b93b-1a54fc5f89a4,control,dining_02,between,0.0,-0.26170383220593446
2120,1,1.358831067797655,0,2278-180099e6-6124-48cf-a3c4-3196be754954,repeated,waiting_03,between,0.0,-1.358831067797655
2121,3,0.049114375944493666,0,2278-180099e6-6124-48cf-a3c4-3196be754954,repeated,waiting_00,between,0.0,-0.049114375944493666
2122,4,-0.605743969982087,0,2278-180099e6-6124-48cf-a3c4-3196be754954,repeated,waiting_05,between,0.0,0.605743969982087
2123,5,0.7039727218710743,0,2278-180099e6-6124-48cf-a3c4-3196be754954,repeated,waiting_04,between,0.0,-0.7039727218710743
2124,9,0.049114375944493666,1,2278-180099e6-6124-48cf-a3c4-3196be754954,repeated,waiting_05,between,0.0,-0.049114375944493666
2125,10,-0.27831479701879663,1,2278-180099e6-6124-48cf-a3c4-3196be754954,repeated,waiting_03,between,0.0,0.27831479701879663
2126,11,-0.605743969982087,1,2278-180099e6-6124-48cf-a3c4-3196be754954,repeated,waiting_04,between,0.0,0.605743969982087
2127,12,-0.605743969982087,1,2278-180099e6-6124-48cf-a3c4-3196be754954,repeated,waiting_00,between,0.0,0.605743969982087
2128,13,-0.605743969982087,2,2278-180099e6-6124-48cf-a3c4-3196be754954,repeated,waiting_04,between,0.0,0.605743969982087
2129,14,0.049114375944493666,2,2278-180099e6-6124-48cf-a3c4-3196be754954,repeated,waiting_03,between,0.0,-0.049114375944493666
2130,15,-0.605743969982087,2,2278-180099e6-6124-48cf-a3c4-3196be754954,repeated,waiting_05,between,0.0,0.605743969982087
2131,16,-0.605743969982087,2,2278-180099e6-6124-48cf-a3c4-3196be754954,repeated,waiting_00,between,0.0,0.605743969982087
2132,17,-0.9331731429453773,3,2278-180099e6-6124-48cf-a3c4-3196be754954,repeated,waiting_05,between,0.0,0.9331731429453773
2133,18,-0.605743969982087,3,2278-180099e6-6124-48cf-a3c4-3196be754954,repeated,waiting_03,between,0.0,0.605743969982087
2134,19,-0.9331731429453773,3,2278-180099e6-6124-48cf-a3c4-3196be754954,repeated,waiting_04,between,0.0,0.9331731429453773
2135,20,-0.9331731429453773,3,2278-180099e6-6124-48cf-a3c4-3196be754954,repeated,waiting_00,between,0.0,0.9331731429453773
2136,21,-0.605743969982087,4,2278-180099e6-6124-48cf-a3c4-3196be754954,repeated,waiting_05,between,0.0,0.605743969982087
2137,22,-0.605743969982087,4,2278-180099e6-6124-48cf-a3c4-3196be754954,repeated,waiting_03,between,0.0,0.605743969982087
2138,23,-0.9331731429453773,4,2278-180099e6-6124-48cf-a3c4-3196be754954,repeated,waiting_00,between,0.0,0.9331731429453773
2139,24,-0.605743969982087,4,2278-180099e6-6124-48cf-a3c4-3196be754954,repeated,waiting_04,between,0.0,0.605743969982087
2140,25,-0.27831479701879663,5,2278-180099e6-6124-48cf-a3c4-3196be754954,repeated,waiting_03,between,0.0,0.27831479701879663
2141,26,-0.605743969982087,5,2278-180099e6-6124-48cf-a3c4-3196be754954,repeated,waiting_05,between,0.0,0.605743969982087
2142,27,-0.605743969982087,5,2278-180099e6-6124-48cf-a3c4-3196be754954,repeated,waiting_04,between,0.0,0.605743969982087
2143,28,-0.9331731429453773,5,2278-180099e6-6124-48cf-a3c4-3196be754954,repeated,waiting_00,between,0.0,0.9331731429453773
2144,29,-0.27831479701879663,6,2278-180099e6-6124-48cf-a3c4-3196be754954,repeated,waiting_04,between,0.0,0.27831479701879663
2145,30,0.37654354890778396,6,2278-180099e6-6124-48cf-a3c4-3196be754954,repeated,waiting_00,between,-1.052267283529313,-1.428810832437097
2146,31,-0.27831479701879663,6,2278-180099e6-6124-48cf-a3c4-3196be754954,repeated,waiting_05,between,0.0,0.27831479701879663
2147,32,-0.27831479701879663,6,2278-180099e6-6124-48cf-a3c4-3196be754954,repeated,waiting_03,between,0.0,0.27831479701879663
2148,33,0.049114375944493666,7,2278-180099e6-6124-48cf-a3c4-3196be754954,repeated,waiting_03,between,-1.052267283529313,-1.1013816594738066
2149,35,-0.9331731429453773,7,2278-180099e6-6124-48cf-a3c4-3196be754954,repeated,waiting_04,between,0.0,0.9331731429453773
2150,38,-0.9331731429453773,7,2278-180099e6-6124-48cf-a3c4-3196be754954,repeated,waiting_00,between,0.0,0.9331731429453773
2151,39,-0.9331731429453773,7,2278-180099e6-6124-48cf-a3c4-3196be754954,repeated,waiting_05,between,0.0,0.9331731429453773
2152,2,2.0136894137242356,0,2278-180099e6-6124-48cf-a3c4-3196be754954,control,dining_02,between,0.0,-2.0136894137242356
2153,6,1.358831067797655,0,2278-180099e6-6124-48cf-a3c4-3196be754954,control,dining_06,between,0.0,-1.358831067797655
2154,7,1.358831067797655,0,2278-180099e6-6124-48cf-a3c4-3196be754954,control,dining_07,between,0.0,-1.358831067797655
2155,8,2.341118586687526,0,2278-180099e6-6124-48cf-a3c4-3196be754954,control,dining_01,between,0.0,-2.341118586687526
2156,34,1.0314018948343646,7,2278-180099e6-6124-48cf-a3c4-3196be754954,control,dining_07,between,0.0,-1.0314018948343646
2157,36,0.7039727218710743,7,2278-180099e6-6124-48cf-a3c4-3196be754954,control,dining_01,between,0.0,-0.7039727218710743
2158,37,2.341118586687526,7,2278-180099e6-6124-48cf-a3c4-3196be754954,control,dining_06,between,0.0,-2.341118586687526
2159,40,2.341118586687526,7,2278-180099e6-6124-48cf-a3c4-3196be754954,control,dining_02,between,0.0,-2.341118586687526
2160,1,-0.20384122874775878,0,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,repeated,waiting_06,between,0.0,0.20384122874775878
2161,4,-0.20384122874775878,0,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,repeated,waiting_00,between,0.0,0.20384122874775878
2162,7,-0.20384122874775878,0,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,repeated,waiting_01,between,0.0,0.20384122874775878
2163,8,0.3397353812462646,0,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,repeated,waiting_02,between,0.0,-0.3397353812462646
2164,9,-0.7474178387417822,1,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,repeated,waiting_01,between,0.0,0.7474178387417822
2165,10,-0.7474178387417822,1,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,repeated,waiting_06,between,0.0,0.7474178387417822
2166,11,-0.20384122874775878,1,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,repeated,waiting_02,between,0.0,0.20384122874775878
2167,12,-1.2909944487358056,1,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,repeated,waiting_00,between,0.0,1.2909944487358056
2168,13,-0.20384122874775878,2,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,repeated,waiting_02,between,0.0,0.20384122874775878
2169,14,-1.2909944487358056,2,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,repeated,waiting_00,between,0.0,1.2909944487358056
2170,15,-1.2909944487358056,2,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,repeated,waiting_01,between,0.0,1.2909944487358056
2171,16,0.3397353812462646,2,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,repeated,waiting_06,between,0.0,-0.3397353812462646
2172,17,-1.2909944487358056,3,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,repeated,waiting_01,between,0.0,1.2909944487358056
2173,18,1.4268886012343116,3,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,repeated,waiting_02,between,0.0,-1.4268886012343116
2174,19,-1.2909944487358056,3,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,repeated,waiting_00,between,0.0,1.2909944487358056
2175,20,0.3397353812462646,3,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,repeated,waiting_06,between,-1.066382335949456,-1.4061177171957207
2176,21,-1.2909944487358056,4,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,repeated,waiting_00,between,0.0,1.2909944487358056
2177,22,1.970465211228335,4,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,repeated,waiting_02,between,0.0,-1.970465211228335
2178,23,0.3397353812462646,4,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,repeated,waiting_06,between,0.0,-0.3397353812462646
2179,24,-0.7474178387417822,4,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,repeated,waiting_01,between,0.0,0.7474178387417822
2180,25,-1.2909944487358056,5,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,repeated,waiting_01,between,0.0,1.2909944487358056
2181,26,-0.20384122874775878,5,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,repeated,waiting_00,between,0.0,0.20384122874775878
2182,27,0.883311991240288,5,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,repeated,waiting_06,between,0.0,-0.883311991240288
2183,28,0.3397353812462646,5,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,repeated,waiting_02,between,0.0,-0.3397353812462646
2184,29,-0.20384122874775878,6,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,repeated,waiting_02,between,0.0,0.20384122874775878
2185,30,1.4268886012343116,6,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,repeated,waiting_06,between,0.0,-1.4268886012343116
2186,31,0.3397353812462646,6,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,repeated,waiting_01,between,0.0,-0.3397353812462646
2187,32,0.3397353812462646,6,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,repeated,waiting_00,between,0.0,-0.3397353812462646
2188,34,-1.2909944487358056,7,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,repeated,waiting_00,between,0.0,1.2909944487358056
2189,36,-1.2909944487358056,7,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,repeated,waiting_01,between,0.0,1.2909944487358056
2190,39,0.883311991240288,7,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,repeated,waiting_06,between,-1.066382335949456,-1.949694327189744
2191,40,1.970465211228335,7,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,repeated,waiting_02,between,0.0,-1.970465211228335
2192,2,0.3397353812462646,0,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,control,dining_05,between,0.0,-0.3397353812462646
2193,3,-0.7474178387417822,0,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,control,dining_07,between,0.0,0.7474178387417822
2194,5,1.4268886012343116,0,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,control,dining_04,between,0.0,-1.4268886012343116
2195,6,-0.7474178387417822,0,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,control,dining_03,between,0.0,0.7474178387417822
2196,33,0.883311991240288,7,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,control,dining_07,between,0.0,-0.883311991240288
2197,35,1.970465211228335,7,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,control,dining_04,between,-1.066382335949456,-3.036847547177791
2198,37,0.883311991240288,7,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,control,dining_03,between,0.0,-0.883311991240288
2199,38,0.3397353812462646,7,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,control,dining_05,between,0.0,-0.3397353812462646
2200,2,1.794065053788567,0,0955-60582965-41c6-492d-aa67-98e15630db39,repeated,dining_01,between,0.0,-1.794065053788567
2201,4,1.794065053788567,0,0955-60582965-41c6-492d-aa67-98e15630db39,repeated,dining_06,between,0.0,-1.794065053788567
2202,5,-0.4769033687286063,0,0955-60582965-41c6-492d-aa67-98e15630db39,repeated,dining_07,between,0.0,0.4769033687286063
2203,7,-0.4769033687286063,0,0955-60582965-41c6-492d-aa67-98e15630db39,repeated,dining_03,between,0.0,0.4769033687286063
2204,9,-0.4769033687286063,1,0955-60582965-41c6-492d-aa67-98e15630db39,repeated,dining_07,between,0.0,0.4769033687286063
2205,10,1.794065053788567,1,0955-60582965-41c6-492d-aa67-98e15630db39,repeated,dining_01,between,0.0,-1.794065053788567
2206,11,0.8856776847816976,1,0955-60582965-41c6-492d-aa67-98e15630db39,repeated,dining_03,between,0.0,-0.8856776847816976
2207,12,2.2482587382920016,1,0955-60582965-41c6-492d-aa67-98e15630db39,repeated,dining_06,between,-1.0810810810810814,-3.329339819373083
2208,13,0.431484000278263,2,0955-60582965-41c6-492d-aa67-98e15630db39,repeated,dining_07,between,0.0,-0.431484000278263
2209,14,-0.022709684225171653,2,0955-60582965-41c6-492d-aa67-98e15630db39,repeated,dining_06,between,0.0,0.022709684225171653
2210,15,-0.4769033687286063,2,0955-60582965-41c6-492d-aa67-98e15630db39,repeated,dining_01,between,0.0,0.4769033687286063
2211,16,-1.3852907377354755,2,0955-60582965-41c6-492d-aa67-98e15630db39,repeated,dining_03,between,0.0,1.3852907377354755
2212,17,-0.022709684225171653,3,0955-60582965-41c6-492d-aa67-98e15630db39,repeated,dining_06,between,0.0,0.022709684225171653
2213,18,-0.022709684225171653,3,0955-60582965-41c6-492d-aa67-98e15630db39,repeated,dining_01,between,0.0,0.022709684225171653
2214,19,-0.4769033687286063,3,0955-60582965-41c6-492d-aa67-98e15630db39,repeated,dining_07,between,0.0,0.4769033687286063
2215,20,-1.3852907377354755,3,0955-60582965-41c6-492d-aa67-98e15630db39,repeated,dining_03,between,0.0,1.3852907377354755
2216,21,-0.931097053232041,4,0955-60582965-41c6-492d-aa67-98e15630db39,repeated,dining_03,between,0.0,0.931097053232041
2217,22,-0.4769033687286063,4,0955-60582965-41c6-492d-aa67-98e15630db39,repeated,dining_06,between,0.0,0.4769033687286063
2218,23,-0.022709684225171653,4,0955-60582965-41c6-492d-aa67-98e15630db39,repeated,dining_07,between,0.0,0.022709684225171653
2219,24,-0.022709684225171653,4,0955-60582965-41c6-492d-aa67-98e15630db39,repeated,dining_01,between,0.0,0.022709684225171653
2220,25,-0.931097053232041,5,0955-60582965-41c6-492d-aa67-98e15630db39,repeated,dining_03,between,0.0,0.931097053232041
2221,26,-0.022709684225171653,5,0955-60582965-41c6-492d-aa67-98e15630db39,repeated,dining_06,between,0.0,0.022709684225171653
2222,27,0.431484000278263,5,0955-60582965-41c6-492d-aa67-98e15630db39,repeated,dining_01,between,0.0,-0.431484000278263
2223,28,0.431484000278263,5,0955-60582965-41c6-492d-aa67-98e15630db39,repeated,dining_07,between,0.0,-0.431484000278263
2224,29,-0.022709684225171653,6,0955-60582965-41c6-492d-aa67-98e15630db39,repeated,dining_07,between,0.0,0.022709684225171653
2225,30,0.431484000278263,6,0955-60582965-41c6-492d-aa67-98e15630db39,repeated,dining_01,between,0.0,-0.431484000278263
2226,31,-0.022709684225171653,6,0955-60582965-41c6-492d-aa67-98e15630db39,repeated,dining_06,between,0.0,0.022709684225171653
2227,32,-0.931097053232041,6,0955-60582965-41c6-492d-aa67-98e15630db39,repeated,dining_03,between,0.0,0.931097053232041
2228,33,-0.931097053232041,7,0955-60582965-41c6-492d-aa67-98e15630db39,repeated,dining_03,between,0.0,0.931097053232041
2229,34,-0.931097053232041,7,0955-60582965-41c6-492d-aa67-98e15630db39,repeated,dining_01,between,-1.0810810810810814,-0.1499840278490404
2230,35,-0.022709684225171653,7,0955-60582965-41c6-492d-aa67-98e15630db39,repeated,dining_07,between,0.0,0.022709684225171653
2231,36,1.3398713692851323,7,0955-60582965-41c6-492d-aa67-98e15630db39,repeated,dining_06,between,-1.0810810810810814,-2.4209524503662134
2232,1,-0.022709684225171653,0,0955-60582965-41c6-492d-aa67-98e15630db39,control,waiting_00,between,0.0,0.022709684225171653
2233,3,1.3398713692851323,0,0955-60582965-41c6-492d-aa67-98e15630db39,control,waiting_02,between,0.0,-1.3398713692851323
2234,6,-1.3852907377354755,0,0955-60582965-41c6-492d-aa67-98e15630db39,control,waiting_05,between,-1.0810810810810814,0.30420965665439414
2235,8,1.794065053788567,0,0955-60582965-41c6-492d-aa67-98e15630db39,control,waiting_04,between,0.0,-1.794065053788567
2236,37,0.8856776847816976,7,0955-60582965-41c6-492d-aa67-98e15630db39,control,waiting_04,between,0.0,-0.8856776847816976
2237,38,-0.931097053232041,7,0955-60582965-41c6-492d-aa67-98e15630db39,control,waiting_05,between,0.0,0.931097053232041
2238,39,-1.3852907377354755,7,0955-60582965-41c6-492d-aa67-98e15630db39,control,waiting_00,between,0.0,1.3852907377354755
2239,40,-1.3852907377354755,7,0955-60582965-41c6-492d-aa67-98e15630db39,control,waiting_02,between,0.0,1.3852907377354755
2240,1,2.183798731039509,0,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,repeated,dining_07,between,0.0,-2.183798731039509
2241,2,-0.385376246654031,0,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,repeated,dining_03,between,0.0,0.385376246654031
2242,5,1.4130462377314468,0,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,repeated,dining_00,between,-1.1123993563102992,-2.525445594041746
2243,8,0.899211242192739,0,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,repeated,dining_05,between,0.0,-0.899211242192739
2244,9,0.385376246654031,1,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,repeated,dining_03,between,0.0,-0.385376246654031
2245,10,-1.156128739962093,1,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,repeated,dining_07,between,0.0,1.156128739962093
2246,11,-0.899211242192739,1,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,repeated,dining_00,between,0.0,0.899211242192739
2247,12,0.12845874888467698,1,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,repeated,dining_05,between,0.0,-0.12845874888467698
2248,13,-0.899211242192739,2,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,repeated,dining_03,between,0.0,0.899211242192739
2249,14,-1.156128739962093,2,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,repeated,dining_07,between,0.0,1.156128739962093
2250,15,0.12845874888467698,2,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,repeated,dining_05,between,0.0,-0.12845874888467698
2251,16,1.4130462377314468,2,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,repeated,dining_00,between,-1.1123993563102992,-2.525445594041746
2252,17,-1.156128739962093,3,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,repeated,dining_07,between,0.0,1.156128739962093
2253,18,-0.899211242192739,3,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,repeated,dining_03,between,0.0,0.899211242192739
2254,19,1.4130462377314468,3,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,repeated,dining_05,between,0.0,-1.4130462377314468
2255,20,-0.385376246654031,3,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,repeated,dining_00,between,0.0,0.385376246654031
2256,21,-1.156128739962093,4,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,repeated,dining_07,between,0.0,1.156128739962093
2257,22,0.899211242192739,4,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,repeated,dining_00,between,0.0,-0.899211242192739
2258,23,0.899211242192739,4,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,repeated,dining_05,between,0.0,-0.899211242192739
2259,24,-0.899211242192739,4,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,repeated,dining_03,between,0.0,0.899211242192739
2260,25,-0.899211242192739,5,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,repeated,dining_03,between,0.0,0.899211242192739
2261,26,-0.385376246654031,5,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,repeated,dining_05,between,0.0,0.385376246654031
2262,27,-1.156128739962093,5,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,repeated,dining_07,between,0.0,1.156128739962093
2263,28,-0.6422937444233849,5,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,repeated,dining_00,between,-1.1123993563102992,-0.47010561188691424
2264,29,-0.899211242192739,6,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,repeated,dining_03,between,0.0,0.899211242192739
2265,30,1.4130462377314468,6,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,repeated,dining_00,between,-1.1123993563102992,-2.525445594041746
2266,31,-1.156128739962093,6,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,repeated,dining_07,between,0.0,1.156128739962093
2267,32,1.6699637355008008,6,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,repeated,dining_05,between,-1.1123993563102992,-2.7823630918111
2268,34,0.6422937444233849,7,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,repeated,dining_05,between,-1.1123993563102992,-1.7546931007336841
2269,35,-0.899211242192739,7,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,repeated,dining_03,between,0.0,0.899211242192739
2270,39,-1.156128739962093,7,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,repeated,dining_07,between,0.0,1.156128739962093
2271,40,1.9268812332701548,7,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,repeated,dining_00,between,0.0,-1.9268812332701548
2272,3,-0.385376246654031,0,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,control,waiting_04,between,0.0,0.385376246654031
2273,4,0.6422937444233849,0,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,control,waiting_02,between,0.0,-0.6422937444233849
2274,6,0.12845874888467698,0,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,control,waiting_01,between,0.0,-0.12845874888467698
2275,7,0.385376246654031,0,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,control,waiting_06,between,0.0,-0.385376246654031
2276,33,-0.12845874888467698,7,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,control,waiting_01,between,0.0,0.12845874888467698
2277,36,-0.385376246654031,7,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,control,waiting_02,between,0.0,0.385376246654031
2278,37,-0.385376246654031,7,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,control,waiting_06,between,0.0,0.385376246654031
2279,38,0.899211242192739,7,6333-9ef157b9-68ab-438e-bb27-f588abc2c906,control,waiting_04,between,0.0,-0.899211242192739
2280,1,2.0225995873897262,0,9769-9f38f477-8dbd-4976-96fa-d359b0d05222,repeated,dining_05,between,-1.146607299425631,-3.169206886815357
2281,3,-0.13483997249264842,0,9769-9f38f477-8dbd-4976-96fa-d359b0d05222,repeated,dining_03,between,0.0,0.13483997249264842
2282,4,1.3034530674289346,0,9769-9f38f477-8dbd-4976-96fa-d359b0d05222,repeated,dining_04,between,-1.146607299425631,-2.450060366854566
2283,8,0.22473328748774737,0,9769-9f38f477-8dbd-4976-96fa-d359b0d05222,repeated,dining_06,between,0.0,-0.22473328748774737
2284,9,3.4608926273113094,1,9769-9f38f477-8dbd-4976-96fa-d359b0d05222,repeated,dining_06,between,-1.146607299425631,-4.60749992673694
2285,10,-1.2135597524338357,1,9769-9f38f477-8dbd-4976-96fa-d359b0d05222,repeated,dining_03,between,0.0,1.2135597524338357
2286,11,0.5843065474681431,1,9769-9f38f477-8dbd-4976-96fa-d359b0d05222,repeated,dining_04,between,0.0,-0.5843065474681431
2287,12,-0.8539864924534399,1,9769-9f38f477-8dbd-4976-96fa-d359b0d05222,repeated,dining_05,between,0.0,0.8539864924534399
